hostnames,fpl_letter,fst_mass,fst_masserr1,fst_masserr2,fst_age,fst_ageerr1,fst_ageerr2,fst_met,fst_meterr1,fst_meterr2,fst_dist,fst_disterr1,fst_disterr2,Nss,Pnull,BIC1,rhoN,Phigh,HJflag,insamp,fpl_bmasse,fpl_bmasseerr1,fpl_bmasseerr2,fpl_smax,fpl_smaxerr1,fpl_smaxerr2,fpl_orbper,fpl_orbpererr1,fpl_orbpererr2,fpl_eccen,fpl_eccenerr1,fpl_eccenerr2,fpl_rade,fpl_radeerr1,fpl_radeerr2,fpl_dens,fpl_denserr1,fpl_denserr2
K2-189,b,0.94,0.03,-0.03,-,-,-,0.0,0.05,-0.05,243.93,1.9,-1.9,600,0.0005937987639410969,66.52633502265985,0.19757163414850812,0.032458850911967034,N,N,2.92,-,-,0.0361,0.0004,-0.0004,2.588309,0.000221,-0.000207,-,-,-,1.52,0.09,-0.09,4.57,-,-
K2-189,c,0.94,0.03,-0.03,-,-,-,0.0,0.05,-0.05,243.93,1.9,-1.9,600,0.00023805580888118158,66.52633502265985,0.19901789565714068,0.03342059013226588,N,N,6.8,-,-,0.068,0.0007,-0.0007,6.679195,0.000383,-0.00039,-,-,-,2.5,0.12,-0.12,2.39,-,-
K2-190,b,0.9,0.03,-0.04,-,-,-,-0.19,0.08,-0.08,161.42,1.14,-1.14,600,0.0006618370907112865,61.53156496065435,0.19002905872930695,0.0369153552586241,N,N,2.41,-,-,-,-,-,10.098858,0.000619,-0.000643,-,-,-,1.357,0.17600000000000002,-0.102,5.3,-,-
K2-190,c,0.9,0.03,-0.04,-,-,-,-0.19,0.08,-0.08,161.42,1.14,-1.14,600,0.016550208490755784,61.53156496065435,0.18101559489865018,0.030967326356967393,N,N,1.34,-,-,-,-,-,21.574023,0.00573,-0.004302,-,-,-,1.093,0.152,-0.092,5.64,-,-
K2-191,b,0.9,0.03,-0.03,-,-,-,0.31,0.08,-0.08,289.57,2.39,-2.39,600,0.0011743745903664716,41.95846578924238,0.7550212043727073,0.5306840793989124,N,N,3.12,-,-,-,-,-,2.858646,0.000172,-0.000176,-,-,-,1.579,0.265,-0.132,4.36,-,-
K2-192,b,0.9,0.01,-0.01,-,-,-,0.15,0.05,-0.05,223.99,1.8,-1.8,600,0.00018031381407758383,87.33069884640895,2.762321711348982,0.9782001979298889,N,N,2.92,-,-,0.049,0.0003,-0.0003,4.162817,0.000432,-0.000447,-,-,-,1.52,0.13,-0.13,4.57,-,-
K2-194,b,1.11,0.05,-0.03,-,-,-,0.1,0.08,-0.08,640.65,18.58,-18.58,60,0.06847978254602477,11.046780293376003,0.5926525049861271,0.8449490312096167,N,N,12.9,-,-,-,-,-,39.721386,0.005704,-0.005555,-,-,-,3.642,0.618,-0.5,1.47,-,-
K2-195,b,0.94,0.04,-0.04,-,-,-,-0.1,0.06,-0.06,317.83,4.15,-4.15,600,0.0019261921803316604,72.0760279270014,2.4230301314870606,0.9323435844699461,N,N,9.96,-,-,0.1208,0.0016,-0.0017,15.852975,0.001201,-0.001168,-,-,-,3.13,0.12,-0.12,1.78,-,-
K2-195,c,0.94,0.04,-0.04,-,-,-,-0.1,0.06,-0.06,317.83,4.15,-4.15,600,0.0002365923622787013,72.0760279270014,2.4230301314870606,0.9323435844699461,N,N,7.16,-,-,-,-,-,28.482786,0.006439,-0.00731,-,-,-,2.576,0.272,-0.149,2.3,-,-
K2-196,b,1.16,0.07,-0.05,-,-,-,0.01,0.08,-0.08,594.09,22.29,-22.29,82,0.06303586567210562,12.34375901625259,2.694884738274667,0.996991613691243,N,N,12.6,-,-,-,-,-,48.324222,0.008457,-0.008716,-,-,-,3.6,0.603,-0.503,1.48,-,-
K2-197,b,1.0,0.02,-0.02,-,-,-,0.08,0.05,-0.05,249.59,2.37,-2.37,600,0.00023998850970727016,82.61480036909722,1.5879303672857241,0.950429253905388,N,N,7.08,-,-,0.0806,0.0006,-0.0007,8.357881,0.00071,-0.000686,-,-,-,2.56,0.16,-0.16,2.32,-,-
K2-198,b,0.8,0.09,-0.04,-,-,-,-0.16,0.08,-0.08,110.91,0.87,-0.87,600,0.0035507866958110817,63.775551756453524,6.910649329483034,1.0,N,N,16.3,-,-,-,-,-,17.0428683,7.1e-06,-3.5e-06,-,-,-,4.189,0.228,-0.098,1.22,-,-
K2-198,c,0.8,0.09,-0.04,-,-,-,-0.16,0.08,-0.08,110.91,0.87,-0.87,600,0.0013404660786664438,63.775551756453524,6.748356094672354,0.9845409969516632,N,N,2.61,-,-,-,-,-,3.3596055,4e-06,-2.1e-06,-,-,-,1.423,0.081,-0.036000000000000004,4.98,-,-
K2-198,d,0.8,0.09,-0.04,-,-,-,-0.16,0.08,-0.08,110.91,0.87,-0.87,600,0.0004480817967745775,63.775551756453524,6.220866398611409,1.0,N,N,6.52,-,-,-,-,-,7.4500177,5.2e-06,-2.6e-06,-,-,-,2.438,0.13,-0.055999999999999994,2.47,-,-
K2-199,b,0.73,0.02,-0.02,-,-,-,-0.11,0.05,-0.05,107.97,0.59,-0.59,600,3.603314912135435e-06,104.29564582415776,1.2853579744255819,0.9513911992957192,N,N,4.16,-,-,0.0385,0.0003,-0.0003,3.225338,0.000195,-0.000198,-,-,-,1.87,0.14,-0.14,3.5,-,-
K2-199,c,0.73,0.02,-0.02,-,-,-,-0.11,0.05,-0.05,107.97,0.59,-0.59,600,0.011144502184288045,104.29564582415776,1.710631802805438,0.9716039357487437,N,N,8.15,-,-,0.0668,0.0005,-0.0005,7.374694,0.000306,-0.000291,-,-,-,2.78,0.14,-0.14,2.08,-,-
K2-200,b,0.86,0.02,-0.03,-,-,-,-0.04,0.08,-0.08,185.09,1.86,-1.86,600,1.3745378358499106e-05,84.07926785830819,0.10404373219684443,0.00031461999682434646,N,N,2.43,-,-,-,-,-,2.849883,0.000188,-0.00018,-,-,-,1.364,0.14300000000000002,-0.105,5.26,-,-
K2-202,b,0.97,0.03,-0.03,-,-,-,0.27,0.08,-0.08,302.99,2.65,-2.65,600,0.0004633382287654265,70.97560261025842,0.8111986449460468,0.8532816780362179,N,N,5.91,-,-,-,-,-,3.405164,0.000126,-0.000121,-,-,-,2.302,0.184,-0.129,2.66,-,-
K2-203,b,0.79,0.03,-0.03,-,-,-,-0.07,0.08,-0.08,166.93,1.56,-1.56,600,0.00017237811389934617,82.65976448729191,1.8067716394122368,0.9522180880050585,N,N,2.45,-,-,-,-,-,9.695101,0.001285,-0.001334,-,-,-,1.371,0.275,-0.121,5.23,-,-
K2-205,b,0.95,0.04,-0.04,-,-,-,-0.26,0.08,-0.08,409.95,9.1,-9.1,365,0.0004697981585461633,69.74371436465367,1.2437276040152303,0.9694172262185355,N,N,4.64,-,-,-,-,-,26.672263,0.00416,-0.003676,-,-,-,1.996,0.27,-0.231,3.21,-,-
K2-206,b,0.79,0.03,-0.03,-,-,-,-0.14,0.08,-0.08,246.14,3.1,-3.1,600,9.791038700093599e-06,151.70489993327044,0.8631972773502649,0.8897127963935199,N,N,8.22,-,-,-,-,-,18.294549,0.001728,-0.001599,-,-,-,2.795,0.223,-0.155,2.07,-,-
K2-207,b,0.94,0.03,-0.03,-,-,-,0.11,0.08,-0.08,366.84,5.62,-5.62,503,2.3406730816562434e-05,117.26993140262971,0.24570023286350526,0.03749380413573813,N,N,7.3,-,-,-,-,-,12.48749,0.001208,-0.001162,-,-,-,2.6060000000000003,0.37,-0.209,2.27,-,-
K2-208,b,0.93,0.03,-0.03,-,-,-,-0.11,0.08,-0.08,258.76,3.2,-3.2,600,5.966797821278125e-06,147.96557781792376,0.4021553436696072,0.5252008089517619,N,N,3.46,-,-,-,-,-,4.190948,0.00023,-0.000248,-,-,-,1.679,0.165,-0.125,4.02,-,-
K2-209,b,0.74,0.03,-0.02,-,-,-,-0.06,0.08,-0.08,76.67,0.3,-0.3,600,1.688104649613086e-05,90.32805264465571,0.07101325574237466,0.0002595792259880269,N,N,0.586,-,-,-,-,-,2.080615,0.000134,-0.00013,-,-,-,0.8690000000000001,0.105,-0.062,4.92,-,-
K2-21,b,0.68,0.07,-0.07,1.0,-,-,-0.11,0.13,-0.13,83.85,0.26,-0.26,600,0.00014563142980905666,79.87049572099113,2.4493754100742295,0.9773148322236992,N,N,4.04,-,-,0.076,0.002,-0.003,9.325038,0.000379,-0.000403,0.1,0.148654,-0.084698,1.84,0.1,-0.1,2.7,3.7,-1.6
K2-21,c,0.68,0.07,-0.07,1.0,-,-,-0.11,0.13,-0.13,83.85,0.26,-0.26,600,0.00018180448403813315,79.87049572099113,2.514461824193219,0.9780839599286748,N,N,6.76,-,-,0.107,0.003,-0.004,15.50192,0.000918,-0.000928,0.21,0.20676999999999998,-0.173719,2.49,0.17,-0.19,5.4,5.4,-3.5
K2-210,b,0.91,0.02,-0.03,-,-,-,0.05,0.08,-0.08,177.39,1.84,-1.84,600,0.0007270730626668264,61.26673017464111,0.38478503872271963,0.2359233839416195,N,N,0.474,-,-,-,-,-,0.570233,2.8e-05,-2.8e-05,-,-,-,0.8190000000000001,0.10099999999999999,-0.069,4.75,-,-
K2-211,b,0.88,0.02,-0.03,-,-,-,0.11,0.08,-0.08,274.39,4.15,-4.15,600,4.0543294045036405e-07,153.7752671267882,0.5263706877542851,0.8299032142211759,N,N,2.46,-,-,-,-,-,0.669558,3.2e-05,-3.2e-05,-,-,-,1.375,0.172,-0.10300000000000001,5.2,-,-
K2-212,b,0.67,0.02,-0.02,-,-,-,0.03,0.07,-0.07,109.32,0.88,-0.88,600,0.0009380566389371668,59.7279861036759,0.09164620150526796,0.0035695400911922724,N,N,6.9,-,-,0.0785,0.0006,-0.0006,9.79551,0.000316,-0.000319,-,-,-,2.52,0.12,-0.12,2.37,-,-
K2-213,b,1.07,0.06,-0.04,-,-,-,0.25,0.08,-0.08,394.05,6.92,-6.92,450,0.0003623098248879884,79.68692050834181,1.830809171715167,0.9730396764661208,N,N,2.9,-,-,-,-,-,8.13087,0.001771,-0.001799,-,-,-,1.514,0.298,-0.21,4.59,-,-
K2-214,b,1.05,0.03,-0.03,-,-,-,0.05,0.05,-0.05,303.28,4.02,-4.02,600,4.646246064128211e-07,148.58434259467867,0.7968303132853262,0.8908605105320327,N,N,6.48,-,-,0.0834,0.0009,-0.0009,8.596802,0.001006,-0.000847,-,-,-,2.43,0.13,-0.13,2.48,-,-
K2-216,b,0.7,0.03,-0.03,-,-,-,0.0,0.07,-0.07,115.84,0.7,-0.7,600,8.649836907324039e-06,95.73177562205797,0.27506372303800647,0.18001526723302985,N,N,8.0,1.6,-1.6,0.028,0.003,-0.007,2.1748,5e-05,-5e-05,0.0,-,-,1.75,0.17,-0.1,8.2,2.8,-2.2
K2-217,b,1.1,0.05,-0.04,-,-,-,0.04,0.08,-0.08,386.01,7.61,-7.61,460,0.00013275045070118826,89.61001066131564,1.744311807086137,0.9685075094627451,N,N,12.5,-,-,-,-,-,14.074524,0.000994,-0.000938,-,-,-,3.5789999999999997,0.698,-0.485,1.5,-,-
K2-218,b,1.05,0.03,-0.03,-,-,-,0.25,0.08,-0.08,398.41,9.92,-9.92,424,0.00011748979504084258,85.16132200676407,2.6660774553189053,0.995507098331738,N,N,7.13,-,-,-,-,-,8.679885,0.000417,-0.00043,-,-,-,2.569,0.275,-0.152,2.31,-,-
K2-219,b,1.02,0.03,-0.03,-,-,-,0.13,0.08,-0.08,328.42,4.83,-4.83,600,9.88741468690385e-09,173.7635763991408,1.547319176103449,0.9788072520042577,N,N,2.38,-,-,-,-,-,3.901287,0.00066,-0.000677,-,-,-,1.348,0.20199999999999999,-0.18100000000000002,5.34,-,-
K2-219,c,1.02,0.03,-0.03,-,-,-,0.13,0.08,-0.08,328.42,4.83,-4.83,600,1.5012839160810308e-07,173.7635763991408,1.5611858561367087,0.9789765411513885,N,N,2.66,-,-,-,-,-,6.66767,0.001283,-0.001569,-,-,-,1.4380000000000002,0.214,-0.192,4.91,-,-
K2-219,d,1.02,0.03,-0.03,-,-,-,0.13,0.08,-0.08,328.42,4.83,-4.83,600,5.6481163747051716e-08,173.7635763991408,1.5827156367788557,0.9792276427780314,N,N,7.16,-,-,-,-,-,11.137278,0.000808,-0.000786,-,-,-,2.576,0.35700000000000004,-0.32299999999999995,2.3,-,-
K2-220,b,0.96,0.04,-0.04,-,-,-,0.04,0.05,-0.05,234.92,2.73,-2.73,600,2.4197586573467025e-07,149.66223060204084,2.6944577348536445,0.9775046961990885,N,N,6.3,-,-,0.1104,0.0014,-0.0015,13.683256,0.00105,-0.0011,-,-,-,2.39,0.12,-0.12,2.54,-,-
K2-221,b,1.01,0.02,-0.02,-,-,-,0.13,0.08,-0.08,321.63,6.69,-6.69,600,6.816917895883444e-07,127.33422215141366,0.8633114026183842,0.930923171051752,N,N,3.46,-,-,-,-,-,2.399094,0.000125,-0.000118,-,-,-,1.679,0.16699999999999998,-0.096,4.02,-,-
K2-222,b,1.0,0.04,-0.04,-,-,-,-0.21,0.06,-0.06,101.59,0.64,-0.64,600,0.00027932570242344073,74.25143972141814,0.18884580865374964,0.025686151864066215,N,N,6.3,-,-,0.1211,0.0016,-0.0017,15.387063,0.001815,-0.001876,-,-,-,2.39,0.13,-0.13,2.54,-,-
K2-223,b,1.06,0.02,-0.02,-,-,-,0.12,0.06,-0.06,201.1,2.5,-2.5,600,1.1477557350905905e-06,108.67597217428704,1.9074168132895435,0.9479650193671244,N,N,0.64,-,-,0.0127,0.0001,-0.0001,0.50565,6e-05,-5e-05,-,-,-,0.89,0.1,-0.08,4.99,-,-
K2-223,c,1.06,0.02,-0.02,-,-,-,0.12,0.06,-0.06,201.1,2.5,-2.5,600,4.7104660514205856e-06,108.67597217428704,1.9456617790835855,0.9493775821920328,N,N,3.09,-,-,0.0549,0.0003,-0.0003,4.56327,0.00051,-0.00049,-,-,-,1.57,0.11,-0.07,4.39,-,-
K2-224,b,0.91,0.02,-0.02,-,-,-,-0.19,0.06,-0.06,277.7,2.9,-2.9,600,0.00018507361935628854,73.40417385638762,0.47968126593769383,0.48941127127796963,N,N,3.05,-,-,0.0516,0.0004,-0.0004,4.47904,0.00116,-0.00132,-,-,-,1.56,0.16,-0.14,4.41,-,-
K2-224,c,0.91,0.02,-0.02,-,-,-,-0.19,0.06,-0.06,277.7,2.9,-2.9,600,0.00017328402838159878,73.40417385638762,0.47608891045166213,0.4837627710145387,N,N,6.39,-,-,0.0886,0.0007,-0.0007,10.09489,0.00119,-0.00114,-,-,-,2.41,0.16,-0.12,2.51,-,-
K2-225,b,1.27,0.02,-0.04,-,-,-,0.38,0.06,-0.06,360.3,5.9,-5.7,539,3.373401053137269e-05,83.82252422671411,0.3077424994163825,0.06264608636850787,N,N,12.0,-,-,0.134,0.001,-0.001,15.87209,0.00387,-0.00338,-,-,-,3.49,0.26,-0.2,1.55,-,-
K2-226,b,0.88,0.03,-0.03,-,-,-,-0.03,0.07,-0.07,211.2,3.4,-3.1,600,0.0002422309480238288,83.84879646193792,1.7217317765075908,0.9220279938224883,N,N,2.99,-,-,0.0413,0.0005,-0.0005,3.27108,0.00049,-0.0005,-,-,-,1.54,0.14,-0.09,4.5,-,-
K2-227,b,0.95,0.03,-0.03,-,-,-,-0.1,0.08,-0.08,188.22,2.04,-2.04,600,7.544304610013957e-07,100.40316486194934,1.7696092894604976,0.9334790407796175,N,N,3.41,-,-,-,-,-,13.621832,0.003188,-0.003268,-,-,-,1.666,1.2209999999999999,-0.179,4.06,-,-
K2-228,b,0.71,0.02,-0.02,-,-,-,-0.25,0.06,-0.06,142.4,3.2,-3.2,600,7.888288407387248e-05,69.58696121325568,3.5635228720721615,0.9647966686500639,N,N,1.92,-,-,0.0338,0.0003,-0.0003,2.69828,0.00022,-0.00022,-,-,-,1.21,0.1,-0.06,5.96,-,-
K2-230,b,1.11,0.02,-0.02,-,-,-,0.1,0.04,-0.04,548.9,14.3,-13.5,132,0.019296134506704067,22.209166356518693,0.6315522251655261,0.7903470069182916,N,N,4.5,-,-,0.0409,0.0003,-0.0002,2.86041,0.00061,-0.00061,-,-,-,1.96,0.18,-0.16,3.28,-,-
K2-231,b,1.01,0.03,-0.03,3.0,0.25,-0.25,0.14,0.04,-0.04,295.0,5.0,-5.0,600,1.8434912407064022e-07,57.0400733820054,406.68041101111544,1.0,N,Y,6.8,-,-,-,-,-,13.841901,0.001352,-0.001352,-,-,-,2.5,0.2,-0.2,2.39,-,-
K2-233,b,0.8,0.03,-0.03,0.36,0.49,-0.14,0.07,0.06,-0.06,67.64,0.28,-0.28,600,9.171046613197006e-05,64.11613147064884,6.556614524313682,1.0,N,N,2.54,-,-,0.03317,0.00044,-0.00045,2.46746,0.00014,-0.00014,0.0,-,-,1.3980000000000001,0.062,-0.06,5.11,-,-
K2-233,c,0.8,0.03,-0.03,0.36,0.49,-0.14,0.07,0.06,-0.06,67.64,0.28,-0.28,600,0.00037667250185035125,64.11613147064884,6.960501113905294,0.9895174345479366,N,N,2.34,-,-,0.06687,0.00088,-0.0009,7.06142,0.00084,-0.00084,0.0,-,-,1.335,0.083,-0.077,5.4,-,-
